loss,compile_metrics,epoch,step,auc,binary_accuracy,lr,recall
0.4524374306201935,0,15,27090,0.8558849692344666,0.7564888000488281,0.006363559048622847,0.7565407156944275
0.4469916522502899,0,15,27190,0.859494149684906,0.7589229941368103,0.006351795047521591,0.7590398788452148
0.4445812404155731,0,15,27290,0.8619000315666199,0.7623190879821777,0.006340019404888153,0.7624126672744751
0.44203847646713257,0,15,27390,0.8633994460105896,0.7631811499595642,0.006328232120722532,0.7632591724395752
0.4411822259426117,0,15,27490,0.8638234734535217,0.7631062865257263,0.006316440645605326,0.7631508708000183
0.4389321208000183,0,15,27590,0.8655306696891785,0.7648642063140869,0.006304630544036627,0.7649032473564148
0.43822774291038513,0,15,27690,0.8665148019790649,0.7661799192428589,0.00629281485453248,0.7661972641944885
0.4389393925666809,0,15,27790,0.8660359978675842,0.7653752565383911,0.0062809837982058525,0.7653908729553223
0.4392983913421631,0,15,27890,0.8661226034164429,0.765710175037384,0.006269152741879225,0.7657243609428406
0.44236963987350464,0,15,27990,0.8643770813941956,0.7643499970436096,0.006257306318730116,0.7643630504608154
0.4438908100128174,0,15,28090,0.863345742225647,0.7635352611541748,0.006245448719710112,0.7635472416877747
0.44332870841026306,0,15,28190,0.8638021945953369,0.7640301585197449,0.0062335822731256485,0.7640301585197449
0.4427269399166107,0,15,28290,0.8642106056213379,0.7642613053321838,0.0062217083759605885,0.7642613053321838
0.4433983266353607,0,15,28390,0.8638242483139038,0.7642489075660706,0.006209828425198793,0.7642489075660706
0.44483479857444763,0,15,28490,0.8631576299667358,0.7639440298080444,0.006197934504598379,0.7639440298080444
0.35781264305114746,0,16,28576,0.93896484375,0.84375,0.005975091829895973,0.84375
0.46216100454330444,0,16,28676,0.849709689617157,0.7490717768669128,0.005963106174021959,0.7490717768669128
0.4529104232788086,0,16,28776,0.8554701209068298,0.7546641826629639,0.00595111632719636,0.7546641826629639
0.45239028334617615,0,16,28876,0.8566356301307678,0.755398690700531,0.005939115304499865,0.755398690700531
0.44667914509773254,0,16,28976,0.8612614870071411,0.7606374621391296,0.005927113816142082,0.7605984807014465
0.443227082490921,0,16,29076,0.8643878698348999,0.7637537717819214,0.005915096960961819,0.7637225389480591
0.4415057301521301,0,16,29176,0.8659256100654602,0.767340898513794,0.005903074983507395,0.7673149108886719
0.43936726450920105,0,16,29276,0.8673784136772156,0.769012987613678,0.005891043692827225,0.7689907550811768
0.4369373619556427,0,16,29376,0.8689571619033813,0.7697799801826477,0.005879008676856756,0.7697799801826477
0.436588853597641,0,16,29476,0.8694590330123901,0.7709142565727234,0.005866968538612127,0.7709142565727234
0.43634340167045593,0,16,29576,0.8696587085723877,0.7708385586738586,0.005854920018464327,0.7708229422569275
0.43620431423187256,0,16,29676,0.8695104718208313,0.7703649997711182,0.005842864513397217,0.7703508138656616
0.4377594292163849,0,16,29776,0.8684172630310059,0.7690856456756592,0.005830805748701096,0.7690726518630981
0.43725350499153137,0,16,29876,0.868807852268219,0.769636332988739,0.005818737670779228,0.7696243524551392
0.43620145320892334,0,16,29976,0.8696169257164001,0.7704541683197021,0.005806665401905775,0.7704541683197021
0.43500983715057373,0,16,30076,0.8702910542488098,0.7712982892990112,0.005794587545096874,0.7712982892990112
0.43394339084625244,0,16,30176,0.8709977269172668,0.7716856598854065,0.005782503634691238,0.7716856598854065
0.4348054826259613,0,16,30276,0.8706125020980835,0.7716233134269714,0.005770414136350155,0.7716233134269714
0.3814088702201843,0,17,30362,0.91015625,0.84375,0.005543969571590424,0.84375
0.42682552337646484,0,17,30462,0.8777816891670227,0.7793935537338257,0.0055318246595561504,0.7793935537338257
0.4307565987110138,0,17,30562,0.8739652037620544,0.7737873196601868,0.0055196769535541534,0.7737873196601868
0.4363213777542114,0,17,30662,0.8702664375305176,0.7707641124725342,0.005507523659616709,0.7707641124725342
0.4340353310108185,0,17,30762,0.8719895482063293,0.7731452584266663,0.005495366174727678,0.7731452584266663
0.43206459283828735,0,17,30862,0.8737492561340332,0.7759481072425842,0.005483204964548349,0.7759481072425842
0.4320809841156006,0,17,30962,0.8739468455314636,0.7767522931098938,0.005471040494740009,0.7767782807350159
0.43103018403053284,0,17,31062,0.8747000694274902,0.7776613831520081,0.005458872765302658,0.777683675289154
0.42896875739097595,0,17,31162,0.8758573532104492,0.7783044576644897,0.005446700844913721,0.7783239483833313
0.4298705756664276,0,17,31262,0.875278890132904,0.777972400188446,0.00543452613055706,0.7779897451400757
0.4298725724220276,0,17,31362,0.8750431537628174,0.7774569392204285,0.00542234955355525,0.7774725556373596
0.42983147501945496,0,17,31462,0.875153124332428,0.7780143022537231,0.005410169716924429,0.7780143022537231
0.43108829855918884,0,17,31562,0.8744247555732727,0.7775551676750183,0.005397986155003309,0.7775551676750183
0.4325830340385437,0,17,31662,0.873573899269104,0.7769384384155273,0.00538580073043704,0.7769504189491272
0.43230363726615906,0,17,31762,0.8736216425895691,0.7770007848739624,0.0053736125119030476,0.7770119309425354
0.43198728561401367,0,17,31862,0.8739907741546631,0.7778251767158508,0.005361421499401331,0.7778356075286865
0.43248581886291504,0,17,31962,0.8735530972480774,0.7770631909370422,0.005349230021238327,0.7770729064941406
0.4325491487979889,0,17,32062,0.8736690282821655,0.7773552536964417,0.005337035283446312,0.7773552536964417
0.30996954441070557,0,18,32148,0.9462890625,0.875,0.005108707584440708,0.875
0.42618897557258606,0,18,32248,0.8795369863510132,0.7829517126083374,0.005096494685858488,0.7831064462661743
0.42896178364753723,0,18,32348,0.8755765557289124,0.7769744992256165,0.005084280855953693,0.7772077322006226
0.4307015836238861,0,18,32448,0.8749871253967285,0.7760070562362671,0.005072067026048899,0.7761628031730652
0.43045052886009216,0,18,32548,0.8744422197341919,0.7741193771362305,0.005059854127466679,0.774236261844635
0.4288037121295929,0,18,32648,0.8756200671195984,0.7767901420593262,0.005047637969255447,0.7768837213516235
0.42901501059532166,0,18,32748,0.8746939897537231,0.7752963900566101,0.005035423208028078,0.7753743529319763
0.4289449453353882,0,18,32848,0.8746883273124695,0.7755215764045715,0.005023207515478134,0.7755884528160095
0.4295659363269806,0,18,32948,0.8738507628440857,0.7743640542030334,0.0050109922885894775,0.7744225859642029
0.43816250562667847,0,18,33048,0.8684495091438293,0.769943118095398,0.004998777527362108,0.7700124979019165
0.43842223286628723,0,18,33148,0.8682578206062317,0.7699176073074341,0.0049865636974573135,0.7699800133705139
0.44158756732940674,0,18,33248,0.8662549257278442,0.7680375576019287,0.004974349867552519,0.7680801749229431
0.44772350788116455,0,18,33348,0.8623967170715332,0.7652737498283386,0.004962137900292873,0.7653257846832275
0.4518069624900818,0,18,33448,0.859497606754303,0.7624423503875732,0.004949925001710653,0.7624903917312622
0.45356476306915283,0,18,33548,0.858252763748169,0.7610858082771301,0.00493771443143487,0.7611304521560669
0.4536241292953491,0,18,33648,0.8580408096313477,0.7610343098640442,0.004925505258142948,0.7610759735107422
0.45348456501960754,0,18,33748,0.8579251170158386,0.7608623504638672,0.0049132960848510265,0.7608916163444519
0.4527982473373413,0,18,33848,0.8585413098335266,0.7616016268730164,0.004901089705526829,0.7616291642189026
0.4657512903213501,0,19,33934,0.822265625,0.6875,0.004672618582844734,0.6875
0.503842294216156,0,19,34034,0.823962926864624,0.7246286869049072,0.004660430364310741,0.7246286869049072
0.5068623423576355,0,19,34134,0.8211444616317749,0.7252798676490784,0.00464824540540576,0.7252798676490784
0.50776606798172,0,19,34234,0.8211097121238708,0.7268480062484741,0.004636064171791077,0.7268480062484741
0.5015246272087097,0,19,34334,0.8257154822349548,0.7330891489982605,0.004623884800821543,0.7330891489982605
0.4974325895309448,0,19,34434,0.8287992477416992,0.7344685792922974,0.0046117110177874565,0.7344685792922974
0.4930010139942169,0,19,34534,0.8317981362342834,0.7373648285865784,0.004599538166075945,0.7373648285865784
0.4912000000476837,0,19,34634,0.8320472836494446,0.7361804842948914,0.0045873685739934444,0.7361804842948914
0.48688608407974243,0,19,34734,0.8345713019371033,0.7378666996955872,0.0045752027072012424,0.7378666996955872
0.4857305884361267,0,19,34834,0.8351866006851196,0.7383115887641907,0.004563040100038052,0.7383115887641907
0.48415622115135193,0,19,34934,0.8358843326568604,0.7383241653442383,0.0045508830808103085,0.7383241653442383
0.48285961151123047,0,19,35034,0.836771547794342,0.7392427325248718,0.004538728389889002,0.7392427325248718
0.48292580246925354,0,19,35134,0.836702287197113,0.7391366362571716,0.004526578355580568,0.7391496896743774
0.48204880952835083,0,19,35234,0.8370320200920105,0.7389868497848511,0.004514433443546295,0.7389988303184509
0.47965022921562195,0,19,35334,0.8388140201568604,0.7407320737838745,0.004502292722463608,0.7407432198524475
0.47706112265586853,0,19,35434,0.840595006942749,0.7422655820846558,0.004490156192332506,0.7422759532928467
0.47523871064186096,0,19,35534,0.8416999578475952,0.7430512309074402,0.004478025250136852,0.7430707216262817
0.4732089042663574,0,19,35634,0.8433316349983215,0.7446171641349792,0.004465898964554071,0.7446355223655701
0.32730183005332947,0,20,35720,0.953125,0.875,0.004239020403474569,0.875
0.44359445571899414,0,20,35820,0.8664795756340027,0.7741336822509766,0.00422695092856884,0.7741336822509766
0.4431857466697693,0,20,35920,0.8648331761360168,0.7662469148635864,0.004214887507259846,0.7663246393203735
0.44511449337005615,0,20,36020,0.8630291223526001,0.7633928656578064,0.004202831536531448,0.7633928656578064
0.44065797328948975,0,20,36120,0.8652793765068054,0.7639495134353638,0.004190779756754637,0.7639495134353638
0.4381387233734131,0,20,36220,0.8674301505088806,0.7664670944213867,0.004178732633590698,0.7664670944213867
0.43728408217430115,0,20,36320,0.8678892850875854,0.768146812915802,0.00416669761762023,0.768146812915802
0.43927159905433655,0,20,36420,0.8668787479400635,0.7678539752960205,0.004154662601649761,0.7678316831588745
0.44072991609573364,0,20,36520,0.8663715124130249,0.7671465277671814,0.004142639227211475,0.7671270370483398
0.4425748884677887,0,20,36620,0.8654788732528687,0.7664227485656738,0.00413062609732151,0.7664054036140442
0.4435385763645172,0,20,36720,0.8648701906204224,0.765625,0.004118617624044418,0.7656093835830688
0.4448124170303345,0,20,36820,0.864056408405304,0.7655966281890869,0.004106616601347923,0.7655824422836304
0.4463464021682739,0,20,36920,0.8626010417938232,0.7635824084281921,0.004094618372619152,0.7635824084281921
0.4468129873275757,0,20,37020,0.8620133399963379,0.762826681137085,0.0040826317854225636,0.762826681137085
0.44621211290359497,0,20,37120,0.8623130321502686,0.763160228729248,0.004070654511451721,0.763160228729248
0.44518399238586426,0,20,37220,0.8630983829498291,0.7641884684562683,0.004058685153722763,0.7641780376434326
0.44523149728775024,0,20,37320,0.8628038167953491,0.7634583711624146,0.004046721383929253,0.7634486556053162
0.44482508301734924,0,20,37420,0.8631944060325623,0.7638245820999146,0.004034764599055052,0.7638154029846191
0.4102652370929718,0,21,37506,0.90234375,0.875,0.0038112145848572254,0.875
0.44291621446609497,0,21,37606,0.8641495108604431,0.7617574334144592,0.0037993534933775663,0.7617574334144592
0.43990418314933777,0,21,37706,0.8663474321365356,0.766791045665741,0.0037875042762607336,0.766791045665741
0.448027104139328,0,21,37806,0.8612598776817322,0.7633928656578064,0.003775662276893854,0.7633928656578064
0.4521196782588959,0,21,37906,0.8576321601867676,0.7588061094284058,0.003763830289244652,0.7588061094284058
0.4513915777206421,0,21,38006,0.8584336042404175,0.7597929239273071,0.003752009943127632,0.7597929239273071
0.45150354504585266,0,21,38106,0.858306348323822,0.7596713900566101,0.0037401989102363586,0.7596713900566101
0.45230600237846375,0,21,38206,0.8579414486885071,0.7596736550331116,0.003728399984538555,0.7596736550331116
0.45116329193115234,0,21,38306,0.85868901014328,0.7606507539749146,0.003716610139235854,0.7606507539749146
0.45149096846580505,0,21,38406,0.8585195541381836,0.7600062489509583,0.0037048300728201866,0.7599889039993286
0.4514661133289337,0,21,38506,0.8581897020339966,0.7595685720443726,0.0036930604837834835,0.7595529556274414
0.45145735144615173,0,21,38606,0.8580919504165649,0.7598915696144104,0.003681304631754756,0.7598773837089539
0.45238906145095825,0,21,38706,0.8572279810905457,0.7584174871444702,0.0036695576272904873,0.7584044337272644
0.45169952511787415,0,21,38806,0.8576152920722961,0.7587792873382568,0.003657821798697114,0.758767306804657
0.4510633945465088,0,21,38906,0.8581386208534241,0.7591786980628967,0.003646097145974636,0.7591675519943237
0.45072007179260254,0,21,39006,0.858672022819519,0.7597227096557617,0.0036343836691230536,0.7597227096557617
0.45073071122169495,0,21,39106,0.8584254384040833,0.7593106031417847,0.0036226820666342974,0.7593106031417847
0.4506123661994934,0,21,39206,0.8587560057640076,0.7597553133964539,0.003610992105677724,0.7597553133964539
0.5101073384284973,0,22,39292,0.79931640625,0.71875,0.0033924554008990526,0.71875
0.4586717188358307,0,22,39392,0.8540084362030029,0.7558786869049072,0.003380895359441638,0.7558786869049072
0.4564744830131531,0,22,39492,0.8548280596733093,0.7559079527854919,0.003369347658008337,0.7559079527854919
0.45891812443733215,0,22,39592,0.853033721446991,0.755398690700531,0.0033578132279217243,0.755398690700531
0.4521191120147705,0,22,39692,0.8576781749725342,0.759585440158844,0.0033462918363511562,0.759585440158844
0.44940945506095886,0,22,39792,0.8599143624305725,0.7613523006439209,0.0033347844146192074,0.7613523006439209
0.44912177324295044,0,22,39892,0.8602996468544006,0.7624272108078003,0.0033232897985726595,0.7624272108078003
0.449115127325058,0,22,39992,0.8601376414299011,0.7619026303291321,0.003311808919534087,0.7619026303291321
0.4478653073310852,0,22,40092,0.8607953190803528,0.7625234127044678,0.003300342010334134,0.7625234127044678
0.4474354088306427,0,22,40192,0.8613609671592712,0.7637174129486084,0.0032888881396502256,0.763734757900238
0.44697773456573486,0,22,40292,0.8614094853401184,0.7637050151824951,0.0032774496357887983,0.7637050151824951
0.446523517370224,0,22,40392,0.8615854382514954,0.7643051743507385,0.003266025334596634,0.7643051743507385
0.4471356272697449,0,22,40492,0.8611543774604797,0.7638165950775146,0.003254614770412445,0.7638165950775146
0.44597765803337097,0,22,40592,0.8618162870407104,0.7642318606376648,0.0032432186417281628,0.7642198204994202
0.44548362493515015,0,22,40692,0.8623154163360596,0.7643535733222961,0.0032318378798663616,0.7643424272537231
0.4439735412597656,0,22,40792,0.8635002970695496,0.7653751373291016,0.0032204703893512487,0.7653647661209106
0.44358301162719727,0,22,40892,0.8636183142662048,0.7649223208427429,0.0032091184984892607,0.7649125456809998
0.4429398477077484,0,22,40992,0.8641988635063171,0.7655147910118103,0.0031977815087884665,0.7655056118965149
